Date,High,Low,Open,Close,Volume,Adj Close
2018-09-03,2090.0,2048.39990234375,2084.800048828125,2052.89990234375,1439711.0,2044.203125
2018-09-04,2104.75,2056.949951171875,2059.800048828125,2098.89990234375,4420803.0,2090.00830078125
2018-09-05,2107.25,2075.050048828125,2100.0,2079.25,1681106.0,2070.441650390625
2018-09-06,2081.5,2060.300048828125,2075.0,2075.300048828125,2238097.0,2066.508544921875
2018-09-07,2084.0,2065.39990234375,2079.300048828125,2079.85009765625,1312182.0,2071.039306640625
2018-09-10,2093.39990234375,2074.25,2084.39990234375,2080.75,1530539.0,2071.935302734375
2018-09-11,2089.0,2042.199951171875,2089.0,2046.25,3679745.0,2037.5814208984375
2018-09-12,2068.89990234375,2040.0,2052.35009765625,2043.949951171875,2307661.0,2035.2911376953125
2018-09-14,2071.550048828125,2018.1500244140625,2044.0,2065.39990234375,3642038.0,2056.650390625
2018-09-17,2077.800048828125,2054.550048828125,2070.0,2074.14990234375,1033857.0,2065.36328125
2018-09-18,2078.800048828125,2057.60009765625,2073.0,2070.75,1456507.0,2061.977783203125
2018-09-19,2089.0,2066.85009765625,2071.89990234375,2077.89990234375,1301268.0,2069.09716796875
2018-09-21,2121.0,2050.14990234375,2077.0,2103.14990234375,4508530.0,2094.240234375
2018-09-24,2210.5,2098.14990234375,2115.0,2198.449951171875,3032226.0,2189.13671875
2018-09-25,2211.89990234375,2153.800048828125,2204.89990234375,2183.199951171875,2868778.0,2173.951416015625
2018-09-26,2199.0,2135.10009765625,2187.0,2142.14990234375,1970951.0,2133.074951171875
2018-09-27,2209.699951171875,2135.800048828125,2141.89990234375,2188.85009765625,3311802.0,2179.577392578125
2018-09-28,2190.0,2158.85009765625,2178.0,2183.699951171875,2904371.0,2174.448974609375
2018-10-01,2275.949951171875,2190.35009765625,2190.89990234375,2255.550048828125,3772208.0,2245.994873046875
2018-10-03,2255.0,2155.60009765625,2250.300048828125,2162.85009765625,3902322.0,2153.687744140625
2018-10-04,2156.64990234375,2056.35009765625,2156.60009765625,2064.800048828125,4762419.0,2056.052978515625
2018-10-05,2120.0,2020.9000244140625,2050.0,2102.64990234375,3417624.0,2093.742431640625
2018-10-08,2122.199951171875,2048.14990234375,2102.64990234375,2077.550048828125,2010154.0,2068.748779296875
2018-10-09,2107.64990234375,2053.199951171875,2080.35009765625,2091.800048828125,1867130.0,2082.9384765625
2018-10-10,2105.949951171875,2029.0,2100.0,2043.5999755859375,2749573.0,2034.942626953125
2018-10-11,2013.0,1941.0,1985.0,1979.949951171875,4700256.0,1971.562255859375
2018-10-12,1978.0,1903.0,1978.0,1918.300048828125,9373289.0,1910.173583984375
2018-10-15,1955.550048828125,1920.0,1940.0,1949.5,2638151.0,1941.2413330078125
2018-10-16,1971.9000244140625,1935.0,1958.0,1962.300048828125,2815425.0,1953.9871826171875
2018-10-17,1989.0,1920.0,1970.0,1929.4000244140625,2779207.0,1921.2264404296875
2018-10-19,1929.0,1870.050048828125,1929.0,1913.199951171875,3428776.0,1905.0950927734375
2018-10-22,1916.0,1886.949951171875,1914.0,1903.0,1778496.0,1894.9383544921875
2018-10-23,1898.0,1837.0,1888.0,1843.6500244140625,2752811.0,1839.706787109375
2018-10-24,1874.0,1811.0999755859375,1852.050048828125,1848.5,2735913.0,1844.54638671875
2018-10-25,1876.9000244140625,1825.050048828125,1844.0,1853.0,2507233.0,1849.0367431640625
2018-10-26,1853.9000244140625,1791.0999755859375,1853.9000244140625,1799.0999755859375,2285970.0,1795.251953125
2018-10-29,1877.949951171875,1784.3499755859375,1808.699951171875,1871.0,2609483.0,1866.9981689453125
2018-10-30,1909.4000244140625,1845.0,1867.0,1894.800048828125,2404883.0,1890.747314453125
2018-10-31,1943.9000244140625,1875.449951171875,1900.0,1938.1500244140625,2769190.0,1934.004638671875
2018-11-01,1944.3499755859375,1901.300048828125,1943.6500244140625,1935.75,2769759.0,1931.6097412109375
2018-11-02,1954.5999755859375,1905.0,1934.199951171875,1913.449951171875,1818635.0,1909.357421875
2018-11-05,1927.3499755859375,1884.75,1910.0,1890.8499755859375,1713366.0,1886.8057861328125
2018-11-06,1937.5,1891.0,1894.0,1932.699951171875,1398710.0,1928.566162109375
2018-11-07,1949.0,1937.0,1940.0,1942.1500244140625,144530.0,1937.99609375
2018-11-09,1961.949951171875,1905.0,1961.0,1909.199951171875,2570479.0,1905.116455078125
2018-11-12,1946.0999755859375,1908.5,1908.5,1914.8499755859375,2552008.0,1910.75439453125
2018-11-13,1939.0,1903.0,1915.0,1934.949951171875,1418430.0,1930.8114013671875
2018-11-14,1929.9000244140625,1870.0,1925.0,1880.6500244140625,2422318.0,1876.6275634765625
2018-11-15,1899.0,1857.5999755859375,1864.0,1872.8499755859375,1829123.0,1868.84423828125
2018-11-16,1899.800048828125,1870.25,1889.0,1886.5999755859375,1829729.0,1882.5648193359375
2018-11-19,1907.3499755859375,1864.300048828125,1899.0,1902.449951171875,1740628.0,1898.380859375
2018-11-20,1902.0,1874.199951171875,1902.0,1878.25,1190182.0,1874.232666015625
2018-11-21,1871.050048828125,1798.550048828125,1871.0,1812.0,3840461.0,1808.1243896484375
2018-11-22,1847.5999755859375,1809.949951171875,1820.0,1812.550048828125,3194219.0,1808.6732177734375
2018-11-26,1860.0,1784.5,1819.0,1846.0999755859375,4333177.0,1842.1514892578125
2018-11-27,1897.9000244140625,1835.3499755859375,1854.0,1890.25,3344839.0,1886.20703125
2018-11-28,1989.0,1882.5,1889.0,1983.9000244140625,5313249.0,1979.65673828125
2018-11-29,1997.0,1942.550048828125,1997.0,1960.550048828125,4035441.0,1956.356689453125
2018-11-30,1991.0,1959.8499755859375,1966.0,1968.25,5268901.0,1964.0401611328125
2018-12-03,1990.0,1968.300048828125,1984.0,1982.4000244140625,1610576.0,1978.159912109375
2018-12-04,2019.4000244140625,1971.0,1983.0,2010.8499755859375,3270615.0,2006.549072265625
2018-12-05,2018.0,1985.0,2006.0,2006.75,2501539.0,2002.4578857421875
2018-12-06,2017.0,1979.5999755859375,1998.0,1992.699951171875,2321216.0,1988.4378662109375
2018-12-07,2003.9000244140625,1973.0,1985.050048828125,1995.199951171875,1680420.0,1990.9324951171875
2018-12-10,2011.0,1960.0,1975.0,1975.800048828125,2010786.0,1971.5740966796875
2018-12-11,2010.0,1961.0,1970.0,2000.0,2942014.0,1995.7222900390625
2018-12-12,2022.0,1984.949951171875,2001.0999755859375,2016.800048828125,2219993.0,2012.4864501953125
2018-12-13,2029.699951171875,1974.5,2024.0,1982.5999755859375,3748429.0,1978.3594970703125
2018-12-14,1998.949951171875,1975.25,1983.0,1989.75,2473761.0,1985.4942626953125
2018-12-17,2004.9000244140625,1985.0,1999.0,1994.300048828125,1227921.0,1990.0345458984375
2018-12-18,2002.0,1976.4000244140625,1991.9000244140625,1987.8499755859375,1768742.0,1983.5982666015625
2018-12-19,1984.800048828125,1960.050048828125,1984.800048828125,1968.449951171875,2498833.0,1964.23974609375
2018-12-20,1974.9000244140625,1946.0,1953.800048828125,1954.050048828125,1940277.0,1949.87060546875
2018-12-21,1950.0,1886.550048828125,1948.0,1895.800048828125,3729956.0,1891.7452392578125
2018-12-24,1938.9000244140625,1905.0,1905.800048828125,1918.5,1864116.0,1914.3966064453125
2018-12-26,1921.800048828125,1870.25,1921.800048828125,1889.199951171875,2446614.0,1885.1591796875
2018-12-27,1941.699951171875,1872.0999755859375,1909.0,1908.949951171875,4968201.0,1904.866943359375
2018-12-28,1920.0,1893.0,1915.0,1896.050048828125,2239130.0,1891.99462890625
2018-12-31,1909.0,1886.1500244140625,1908.0,1893.050048828125,1879740.0,1889.0010986328125
2019-01-01,1910.0,1885.0,1896.0,1902.800048828125,1094883.0,1898.730224609375
2019-01-02,1934.449951171875,1900.0,1905.0,1923.300048828125,2100463.0,1919.1864013671875
2019-01-03,1944.949951171875,1893.0999755859375,1919.0,1899.949951171875,2611668.0,1895.88623046875
2019-01-04,1901.199951171875,1841.0,1900.0,1876.8499755859375,4280862.0,1872.835693359375
2019-01-07,1908.800048828125,1881.0,1891.800048828125,1897.9000244140625,1856423.0,1893.8406982421875
2019-01-08,1906.4000244140625,1883.300048828125,1905.4000244140625,1893.550048828125,1691756.0,1889.5
2019-01-09,1919.0,1866.699951171875,1907.4000244140625,1886.949951171875,2414376.0,1882.9140625
2019-01-10,1905.0,1872.0999755859375,1890.0,1888.550048828125,3053461.0,1884.5107421875
2019-01-11,1875.0,1835.0,1870.0,1842.550048828125,9209862.0,1838.609130859375
2019-01-14,1851.0,1810.0,1850.0,1813.25,3615370.0,1809.3717041015625
2019-01-15,1869.3499755859375,1808.0,1810.0,1867.800048828125,7711653.0,1863.8050537109375
2019-01-16,1875.0,1847.0,1870.0,1870.1500244140625,2359280.0,1866.1500244140625
2019-01-17,1898.0,1871.300048828125,1878.0,1894.300048828125,2625816.0,1894.300048828125
2019-01-18,1904.199951171875,1876.0,1881.0,1900.6500244140625,1683728.0,1900.6500244140625
2019-01-21,1932.0,1895.449951171875,1902.0,1908.699951171875,2409803.0,1908.699951171875
2019-01-22,1918.25,1890.0,1907.0999755859375,1901.9000244140625,2457093.0,1901.9000244140625
2019-01-23,1906.0999755859375,1870.0,1901.0,1875.5999755859375,2578169.0,1875.5999755859375
2019-01-24,1905.25,1875.0,1884.800048828125,1901.550048828125,1962927.0,1901.550048828125
2019-01-25,1935.0,1901.0,1902.0,1920.800048828125,2327080.0,1920.800048828125
2019-01-28,1962.0,1925.5,1933.0,1955.0,2769033.0,1955.0
2019-01-29,1989.050048828125,1936.6500244140625,1962.0,1982.75,2557626.0,1982.75
2019-01-30,1989.5,1954.6500244140625,1979.5999755859375,1981.4000244140625,2429575.0,1981.4000244140625
2019-01-31,2019.75,1985.0,1987.0,2014.0999755859375,4094319.0,2014.0999755859375
2019-02-01,2034.75,1998.0999755859375,2009.5,2029.949951171875,3064163.0,2029.949951171875
2019-02-04,2055.449951171875,2023.0,2029.949951171875,2050.25,1590764.0,2050.25
2019-02-05,2055.0,2028.0,2050.0,2044.550048828125,1111396.0,2044.550048828125
2019-02-06,2086.85009765625,2041.050048828125,2049.89990234375,2074.800048828125,1789812.0,2074.800048828125
2019-02-07,2097.949951171875,2067.0,2074.75,2082.89990234375,1339945.0,2082.89990234375
2019-02-08,2089.5,2051.0,2075.0,2061.39990234375,1684474.0,2061.39990234375
