timestamp,open,high,low,close,volume
2018-11-28,1731.0000,1748.0000,1716.7500,1732.2000,1205956
2018-11-27,1738.9000,1741.5000,1709.2500,1733.3000,1592918
2018-11-26,1678.1000,1750.0000,1678.1000,1744.0000,2314140
2018-11-22,1692.9000,1703.7000,1663.0000,1675.1000,808599
2018-11-21,1690.0500,1706.0000,1678.7000,1689.9500,932133
2018-11-20,1701.0000,1709.9000,1685.0500,1694.0000,740827
2018-11-19,1693.3000,1707.0000,1677.0000,1701.4000,910054
2018-11-16,1704.9000,1718.0000,1683.3000,1689.1000,1071547
2018-11-15,1717.7500,1728.4000,1696.6500,1706.0500,997169
2018-11-14,1672.0000,1739.5000,1668.0500,1715.5000,1780843
2018-11-13,1644.1000,1678.6000,1636.5500,1671.1000,673428
2018-11-12,1672.0000,1681.9500,1649.2000,1654.3000,805817
2018-11-09,1650.0000,1680.0000,1638.3000,1672.6000,1125863
2018-11-07,1640.0000,1646.9500,1634.4000,1643.8500,114827
2018-11-06,1650.0000,1654.0000,1620.1000,1631.9500,656676
2018-11-05,1635.0000,1647.0000,1610.0000,1640.0500,764645
