timestamp,open,high,low,close,volume
2018-12-14,1332.8000,1351.0000,1320.0000,1340.9500,1869410
2018-12-13,1338.4500,1343.2000,1316.0000,1320.2000,1175211
2018-12-12,1323.0000,1337.2000,1311.8500,1330.9000,986580
2018-12-11,1268.0000,1336.4500,1252.1500,1323.6000,1746513
2018-12-10,1280.0000,1306.2500,1262.3000,1274.2000,1074399
2018-12-07,1306.5000,1324.0000,1298.4000,1318.6500,1037026
2018-12-06,1324.0000,1324.9500,1286.6000,1295.1000,896350
2018-12-05,1328.5000,1343.0000,1323.6000,1329.5000,864628
2018-12-04,1336.5500,1354.7000,1326.4500,1329.4500,830261
2018-12-03,1345.0000,1359.0000,1335.0500,1338.7000,710748
2018-11-30,1352.8000,1361.7500,1342.1500,1345.9500,1030541
2018-11-29,1336.0000,1355.0000,1330.7000,1350.3000,3556169
2018-11-28,1352.9000,1354.5500,1319.1500,1324.2500,1205630
2018-11-27,1346.8000,1346.8000,1326.0500,1339.6000,1130756
2018-11-26,1329.9500,1357.5500,1323.6000,1349.5000,2149117
2018-11-22,1330.0000,1330.7000,1308.7500,1314.4000,691593
2018-11-21,1329.0000,1342.5000,1313.7500,1324.2000,1374789
2018-11-20,1317.0000,1331.0500,1304.7000,1306.8500,867729
2018-11-19,1329.0000,1329.8500,1305.0000,1312.1500,784645
2018-11-16,1320.0000,1329.8000,1313.2000,1321.3000,1113304
2018-11-15,1320.0000,1331.8500,1313.4000,1318.3000,1065640
2018-11-14,1312.0000,1337.9500,1302.0000,1320.5500,1631802
2018-11-13,1277.4500,1295.6000,1277.4500,1284.9000,1632176
2018-11-12,1295.0000,1314.9000,1275.1500,1278.8000,1100286
2018-11-09,1259.8000,1308.9000,1256.8500,1295.6000,2026920
2018-11-07,1250.0000,1254.0000,1239.2000,1250.9500,100134
2018-11-06,1242.2000,1255.0000,1235.0000,1238.5000,815046
2018-11-05,1252.0000,1260.6500,1232.5000,1244.0500,756887
