timestamp,open,high,low,close,volume
2019-01-15,373.5500,375.4000,370.6000,372.7500,12960779
2019-01-14,378.7000,378.7000,372.7000,373.3500,14844029
2019-01-11,380.6000,381.2000,375.2500,378.5500,12537973
2019-01-10,380.9500,382.1500,376.0500,379.5000,14497154
2019-01-09,381.6500,383.5500,375.6000,382.2500,21730142
2019-01-08,367.8000,381.8000,366.6000,380.1500,21501136
2019-01-07,367.5000,371.0000,366.5500,367.7000,12719847
2019-01-04,361.8500,368.8000,358.0500,365.2000,22896026
2019-01-03,365.0000,367.3000,362.0500,363.2500,12884409
2019-01-02,361.5000,367.9000,360.3000,364.6000,18243156
2019-01-01,361.5000,364.8000,356.4000,363.7500,7759872
2018-12-31,362.8000,363.5000,359.5000,360.1500,7314108
2018-12-28,358.3000,362.8000,358.3000,360.7500,13004606
2018-12-27,359.5000,360.7500,354.9000,355.6500,10122458
2018-12-26,350.6500,356.9000,348.1500,355.8500,8695108
2018-12-24,353.4000,357.1000,351.5000,352.7500,9025217
2018-12-21,361.0000,363.5000,352.0000,354.2000,13555416
2018-12-20,363.0500,365.5000,361.1500,362.1500,12109613
2018-12-19,363.0000,369.2500,361.0000,366.5000,19442031
2018-12-18,356.7500,362.9000,354.6000,362.2500,15405953
2018-12-17,352.3000,360.5000,352.3000,358.4500,18378122
2018-12-14,349.2000,354.0500,349.1500,351.9000,12104234
2018-12-13,352.9000,354.2000,347.6000,349.5500,19129928
2018-12-12,342.8000,351.7000,339.4000,349.9500,24740214
2018-12-11,337.4000,345.0000,336.0000,342.8000,36885929
2018-12-10,346.5000,349.4500,344.2500,346.3500,14107881
2018-12-07,349.6000,353.0000,345.3000,352.2000,14979672
2018-12-06,348.2000,349.9500,343.3500,347.6500,17784829
2018-12-05,355.3000,356.3500,350.4500,351.4000,12068267
2018-12-04,353.3000,359.1000,353.3000,357.9500,18651442
2018-12-03,358.9000,358.9000,352.1000,355.5000,23427270
2018-11-30,365.0000,365.0000,353.8000,355.1500,21893877
2018-11-29,363.0000,366.4000,360.2000,362.2000,38692771
2018-11-28,356.9500,361.5500,353.2500,359.0000,18163000
2018-11-27,355.7500,356.1000,351.6000,354.6500,17933339
2018-11-26,354.7500,357.8500,350.7000,356.3500,20673027
2018-11-22,357.6500,358.5000,351.0000,352.0500,12547369
2018-11-21,356.3500,360.3000,353.0500,356.7500,29323882
2018-11-20,362.0000,365.4500,354.6000,357.9000,19591217
2018-11-19,368.3000,370.7000,360.7500,362.4000,16002154
2018-11-16,370.1000,375.3000,365.5500,367.5500,29972926
2018-11-15,366.1000,374.9000,362.1000,370.0000,21967798
2018-11-14,365.0000,369.9000,361.3000,366.6000,31774158
2018-11-13,347.8000,361.9500,347.8000,360.9000,17684588
2018-11-12,356.0000,358.2000,351.5000,352.3500,10642857
2018-11-09,356.9000,358.1000,352.4000,356.8500,15130936
2018-11-07,356.7500,357.0000,354.5500,355.9000,2074764
2018-11-06,348.7000,358.3000,347.6500,353.1000,21349153
2018-11-05,351.0000,351.8500,348.0000,349.6500,22873951
