timestamp,open,high,low,close,volume
2019-04-02,2550.3999,2599.0000,2545.0000,2569.9500,1063731
2019-04-01,2573.0000,2593.3999,2563.0500,2574.6499,713656
2019-03-28,2550.0000,2558.0000,2515.0000,2525.7500,1147361
2019-03-27,2593.8000,2594.0000,2535.0000,2543.2000,760530
2019-03-26,2586.0000,2604.7000,2546.8000,2574.4500,555742
2019-03-25,2594.0000,2608.8000,2537.0500,2575.7000,854446
2019-03-22,2624.4500,2637.9500,2594.0500,2603.3000,566228
2019-03-20,2614.0500,2645.0000,2593.0500,2609.1499,877100
2019-03-19,2659.0000,2659.0000,2601.0000,2614.0500,978189
2019-03-18,2745.0000,2763.1499,2662.0000,2669.5000,830642
2019-03-15,2771.0000,2771.0000,2717.1001,2735.8501,916870
2019-03-14,2813.0000,2818.0000,2744.1001,2751.7000,497697
2019-03-13,2814.0000,2828.0000,2790.6001,2803.6499,380361
2019-03-12,2840.0000,2849.3999,2790.1001,2808.4500,840207
2019-03-11,2745.0000,2828.3999,2745.0000,2814.7500,857601
2019-03-08,2731.0000,2758.4500,2699.9500,2740.3501,674840
2019-03-07,2770.0000,2779.0000,2721.0000,2730.1001,394045
2019-03-06,2795.0000,2815.0000,2742.0000,2765.8501,631138
2019-03-05,2669.9500,2822.0000,2652.0500,2795.6499,1107587
2019-03-01,2649.8999,2690.6001,2640.0500,2675.6001,918224
2019-02-28,2700.1001,2707.6001,2620.0000,2628.1001,870312
2019-02-27,2695.0000,2743.0000,2661.0000,2678.5500,581837
2019-02-26,2706.5500,2713.0000,2614.0000,2689.0500,751767
2019-02-25,2690.0000,2723.6001,2690.0000,2712.5000,443819
2019-02-22,2652.8999,2697.8999,2620.0000,2679.8501,720407
2019-02-21,2632.0000,2657.0000,2581.5000,2641.2500,736959
2019-02-20,2646.0500,2661.7500,2606.6001,2623.7500,605830
2019-02-19,2687.0000,2713.2000,2628.8999,2636.8501,684524
2019-02-18,2690.0000,2704.8999,2660.4500,2683.5500,433854
2019-02-15,2785.3999,2785.3999,2678.0000,2696.4500,700634
2019-02-14,2755.2000,2891.6499,2725.1001,2776.2000,661406
2019-02-12,2896.8501,2896.8501,2785.0000,2799.5500,627923
2019-02-11,2915.0000,2915.9500,2804.5500,2889.0500,478111
2019-02-08,2915.0000,2960.0000,2912.6499,2938.8501,544587
2019-02-07,2885.0000,2949.1499,2885.0000,2939.0500,546196
2019-02-06,2870.0000,2892.0000,2850.0000,2880.0500,445829
2019-02-05,2804.0000,2873.3501,2800.0000,2854.5500,767815
2019-02-04,2800.0000,2844.9500,2718.2000,2780.1499,991486
2019-02-01,2629.4500,2839.3501,2625.0000,2807.2500,3296513
