timestamp,open,high,low,close,volume
2019-04-02,769.1500,774.9500,761.0000,767.4000,6592678
2019-04-01,780.9500,783.0000,771.2500,774.1000,4682902
2019-03-28,761.1000,787.6500,757.1500,780.7000,16643818
2019-03-27,761.3000,770.0000,755.8500,759.3000,7456768
2019-03-26,747.4000,760.9500,741.6500,757.1000,7300104
2019-03-25,752.7000,755.0000,741.1500,745.7000,7130411
2019-03-22,764.7000,765.9000,735.5500,757.0500,10355078
2019-03-20,760.7500,767.0000,754.3500,755.7500,9758274
2019-03-19,755.0000,763.0000,749.0500,760.9000,8818172
2019-03-18,741.0000,756.0000,740.2500,751.6000,9823043
2019-03-15,742.9500,748.9500,731.7000,735.1000,14560368
2019-03-14,740.0000,749.7000,737.4000,740.6000,7100875
2019-03-13,743.6000,751.0000,736.5000,738.0000,12333789
2019-03-12,738.7000,749.0000,738.5500,742.5500,8131901
2019-03-11,733.3000,744.9000,730.6000,734.5000,9421608
2019-03-08,732.0000,737.2500,728.4000,733.4000,7744794
2019-03-07,720.7500,739.4500,720.7500,733.7500,11263734
2019-03-06,733.9000,733.9000,712.5500,720.6000,10510670
2019-03-05,705.7000,733.9000,700.7000,732.0500,11298428
2019-03-01,713.5000,714.9500,699.5500,702.4000,7713824
2019-02-28,723.4500,723.4500,706.4000,709.5500,26230891
2019-02-27,714.9500,727.8000,713.0500,718.2000,13284424
2019-02-26,694.0000,715.6000,693.0500,710.1500,9166951
2019-02-25,702.9000,705.8000,696.1000,703.7000,11428024
2019-02-22,697.4500,704.4500,691.2000,702.0500,9822278
2019-02-21,700.5000,706.5000,695.1000,697.2000,6674353
2019-02-20,697.6000,703.0000,695.3000,700.3500,5772687
2019-02-19,693.3000,705.4000,689.6500,693.0500,6816325
2019-02-18,686.0000,697.7000,680.7000,693.3000,7135564
2019-02-15,700.0000,704.0000,681.7000,686.6000,10866440
2019-02-14,706.0000,706.4000,692.6000,695.0000,10383603
2019-02-12,701.0000,713.4000,700.0000,705.6000,15856819
2019-02-11,719.9000,719.9000,705.3000,710.8500,7234953
2019-02-08,727.0000,732.8000,716.2500,719.4000,7341956
2019-02-07,726.2500,733.8000,724.0000,730.1500,7203465
2019-02-06,731.3000,734.5000,715.6000,725.7500,8077340
2019-02-05,722.0000,731.6000,719.5000,729.5000,8665369
2019-02-04,711.3000,724.5000,708.0000,720.5000,8195956
2019-02-01,720.7500,726.4000,705.4000,717.2500,13792059
